SetA,SetB,SetC
38.47204064424228,66.6498842219542,64.86526479687467
71.22761719356679,59.80630112020975,20.777355172612033
40.05373429013892,65.65966841815036,43.70360136956009
56.65822408684374,48.13439798359452,31.23502968184191
42.95588104208031,52.084689234627135,68.94160609562917
61.362811268328926,43.540667512361644,51.13910736212972
31.352004080140258,69.02164817555575,29.07467277773779
43.71407625691871,59.89549014644225,26.48006332850678
34.25160082559172,62.04627139549095,48.97449642226786
55.9712761112484,56.6071079059286,43.429336487106916
33.15618423145136,51.22732362463007,13.448887665002038
65.29904358676782,55.26067787719556,129.37893152765656
76.26301175079318,51.130817642044704,16.021192459397977
40.91931737019563,55.7404062748235,53.602845013182055
61.36945574789799,64.61502820628999,29.184609442868958
70.99350418969489,65.34432435173224,33.592446888256774
68.02726603966232,51.4803208192674,61.10758311169769
92.9781257639217,67.80602409633792,44.708958309920945
42.93683243948549,54.1442145664974,70.54675673777564
55.061846296514496,52.03944296827939,95.02293827585106
71.77684064790846,64.47714731838309,68.36586452291492
33.616386831802544,63.25035416309933,95.68172842978308
41.48306734415068,68.77269161889217,51.91996831264028
32.78510507624722,52.13876605540913,20.99744135964771
47.3166752490827,52.400401229550674,36.530609635116406
46.997660409781574,64.78152528723541,71.06697816752016
50.61703943323282,51.077661864730175,13.051893301964228
61.07564715724014,51.60177148917546,32.3090325994047
48.89798891597335,42.41595087301544,49.85402955427256
54.82122626354072,60.2946937006856,62.61918857552303
65.16559409335042,49.15617550516086,47.310600085481994
57.30793570894726,47.14857654286219,64.14644665605363
52.51942417145165,59.29700201497567,44.51292842076662
44.289630965103946,55.43538670981553,33.78374730192315
72.92336746061382,61.18586774722213,86.67951866145754
91.07278457537268,53.02688966362382,31.438175704298867
35.57067463642216,41.35643456174605,31.29304297620914
33.42530540517677,44.52236848996716,41.61504367623103
59.84742291034973,42.37622512254714,54.250538410178194
67.3533365844106,58.391670833409535,32.31185755720604
65.26283871542273,48.08426033955469,65.7371087080525
41.77362680323424,57.05137940732614,86.69809911275362
18.54955834004541,53.40388980203245,187.1583833689221
63.17555071752474,48.98696968096755,88.7558694330333
71.68966016026093,42.89379391506005,52.424127625102194
59.68173931527051,59.9702253998703,88.39209403698653
54.43849734013096,42.32410858586934,106.61081822459393
15.482248961765144,56.95857830519522,35.72279988782509
46.836572579583574,46.684681926983004,57.6337917985915
34.771376749309816,46.28667432131027,24.5056446137535
38.12816894752921,62.4388458731168,124.60959994868178
54.58886886950793,41.53605875416698,37.455420005525184
63.10586339435009,47.63874522482833,60.60916557993036
36.151771898920536,43.59285138247929,142.1888579856385
72.14823960081748,69.09842682901241,29.079624525639645
50.2286057328537,46.81292971603555,93.46024854916382
67.94825758653327,51.62390582039306,56.029381534818306
43.3371950716593,64.25713391867859,12.110997912799355
56.712813773766484,57.53927169365028,84.22660863378096
35.31956081357451,69.74136466092611,33.01056579875152
72.33986397051285,69.86623349751886,44.124406793677466
25.87219143390262,55.953943456584625,67.44255163517415
45.903807296322796,53.46733049235938,41.55787887762763
64.56015420884268,66.81987630492088,113.49306592732404
50.409255745173816,58.18087826015201,50.28874442624735
67.35368663828001,65.42246213133166,50.79277766392322
60.73858522892134,59.60661407678552,123.80421342061794
55.79715593806667,63.380942894735966,47.695460382084995
32.96079636309068,66.40619228921243,116.53428537748263
26.814169676788108,68.80487520855993,95.94895764467047
44.027615662031025,63.183541445602096,50.639060830244475
54.96952144467092,40.09536008622281,38.14246337864543
69.72600490566543,69.05234768881807,48.27076371966763
61.30505019896502,51.46954721556263,74.56777569645928
42.368402228805266,45.87467797611497,139.07583948710686
54.034759466969305,56.68453441171544,121.33552833122155
33.91489203593659,56.338420516917125,105.55375980854579
41.317985688029005,65.34862874968682,85.25330753789092
55.55728742041808,49.51261850634753,15.307841703602538
31.81585386361533,51.593729639204945,13.840566956122963
55.273770732227405,69.57720592704018,46.89349971974171
26.791329918336533,69.71419391911392,106.54911862977413
58.3837563394393,69.77270578141217,23.292727054893753
64.86862387517195,41.25112424515629,54.53756178392274
48.06960371371464,40.38636769871065,37.27566489815729
83.54759519554594,46.09717193318319,45.16039314204122
58.68041586061044,57.49417694274777,33.847031929269264
13.8435864856432,44.46647680224616,32.82495236579194
49.65811708687367,69.10793841237637,61.819452675408456
26.999646263397374,56.143711934743386,95.91621698092663
36.471123625073616,48.35131376968751,47.906275778788334
45.78583471918672,66.01797697650532,89.51687463234688
55.93339694197914,59.10172220570925,52.337840378051
43.90163622208479,50.81473150735064,47.81680525725888
30.72592251208675,58.852627494547505,95.70844090123313
39.958520038600966,44.54711079652858,13.645248538346888
53.175915656282996,68.98741667302039,39.46880806825624
45.57573963390309,48.26798990999866,23.400010960477907
45.827847436276,59.25312034988809,63.72299692547916
39.00680066157562,40.435525136061784,139.47416002574366
50.27034314841323,45.15389509508395,98.32250719269071
64.03951133498555,56.048195796390374,16.279641969714184
49.18232280751424,53.31203617203189,42.06173064618851
54.047588652909255,41.360331296285345,100.72063167645919
52.088458676145635,44.530926769558214,34.61272296408836
74.16591099090518,67.82886127595393,20.79410698570488
48.99277716419663,61.15862934673012,62.14329170834017
64.56834674162864,55.46706709253445,112.04803119186701
67.50296615556483,61.73985296940054,44.194880651730706
54.360063556192124,67.41322484251062,18.966823617879434
75.32651760995529,53.518637720846336,40.79468617717039
38.687852637882145,47.05293315101818,48.27188039446497
62.46002390947923,41.13314858535259,95.3263738160259
9.64302332283004,59.409436578363284,84.36336475491478
48.52890353837351,62.30964819017652,10.004769166212363
21.121021095259767,42.55505035540391,20.10244647799286
25.431971457358994,45.3920270510942,38.468785703076456
82.6637550956508,65.54022928059456,53.095365347615214
22.2657360656798,57.07436695653602,27.103015178233825
62.49558378706433,54.9466483787551,49.44764394282171
44.87299085963665,57.65710162776196,64.85041897393232
55.937130520486406,51.24359829927186,124.13616108741962
50.87546716465358,65.93100599633019,39.514990134469315
29.84365229760789,52.11038519098658,110.35269018059563
35.974523594896944,57.15675635645526,40.2507162513589
55.15290389991313,46.71907181461039,34.48993632380714
34.08591447559432,56.47412644582249,46.77318105108165
71.38139890471638,50.548657940037124,29.33285429871863
62.53183524268089,43.39654474334164,14.82356323822064
55.857670599943916,60.407817746343355,40.34842978580237
61.82308135524155,59.29501873111053,40.66428233846806
53.99990960598036,52.645661791129854,45.6372043572619
27.167091373309315,41.70049084604049,62.95260451765398
50.27698795289401,41.29784599964123,23.417182205010185
51.92403633241024,44.72109447381852,34.70531306735707
43.189402217839906,56.300118697817595,25.694345179072606
31.31287870157821,68.02872655640195,26.568628773033836
48.64410404560903,47.859517844544825,84.94124700988735
31.86851719715508,58.69077194940617,18.478469283908716
65.94619567768713,64.05804824596403,98.68692435974742
27.129463992197312,67.43270575250202,67.1404931227758
43.58475863926752,45.15523817992299,23.6751354545566
57.29349197911374,43.580633252385994,58.298205724387756
39.38580855892293,48.952846577181504,61.479079079344714
40.007966236347734,57.771230536423985,69.93970098963096
55.011745333699,66.95209709573953,73.71547467445478
16.46917353571441,46.6881011753744,96.26328034864748
38.414328206556455,65.2591079113953,107.68897394460873
33.82592476774697,60.418717338563326,18.55134151369816
58.14827605623141,56.93085910784248,16.506849711666586
68.99266803442765,64.53065584850489,28.979728884818464
48.18017900427653,69.37089026781015,30.546356646105075
57.252781202056404,40.2606266094705,131.58616349759947
46.2269060005701,54.63466679790258,55.03504524550866
58.078435901555494,41.06589359422092,25.524810578604193
42.51082195512265,63.996034911247065,54.93675783536516
17.9051055514416,43.85519418104853,48.42443552777141
28.191304153765746,45.5155328071054,79.23499852926544
38.834961238542874,61.860354954857996,42.20472414464343
36.486322155137614,59.89689120305684,147.80225442331738
65.31207006146248,44.919843495009474,20.47283830683341
40.302372251004016,66.49240283792162,123.5372872368377
40.2270173176522,41.35125438544016,53.03162714974554
46.73920867643169,58.42650534775648,99.62037157153006
102.29106538617276,61.85503376281649,22.49166840732218
55.145197382976434,54.97592351413066,49.944232489243646
54.281411206536774,56.98690963476554,54.78275208086775
43.75237060674709,62.50464412841403,101.56785787823097
55.332443614244426,43.54672522792606,22.31459739802668
56.71141889441057,67.51063082616862,46.800170378852016
49.70454247271301,46.345470413529085,59.41958748797623
38.835247396203115,54.565666533745116,46.075589679939874
64.05438612131135,65.96022542770415,46.722833537807404
37.50682634199542,44.17446678616441,13.575779798116685
65.65243751448459,52.54066812406232,135.13047197807114
59.5890225666378,55.57243665033498,20.94554906863454
60.79424294651991,57.561338562537074,50.394791168382326
69.80889217119434,67.66136692880754,58.882639786640816
63.19079153589656,57.67724838767696,25.256111536996176
62.18771411694503,60.33109333177929,54.64225736433179
66.38205970441712,42.13330006094245,50.57194897005708
54.28797901241239,63.21556405539157,52.847391123962694
53.762553589838056,52.32531391088614,6.658588197113884
57.49042702964447,63.90957785191185,148.21175310484963
53.92329608385448,59.43262240202267,36.38203519001438
29.130895876010314,56.461453353617614,88.3576410665246
48.94549903966161,48.9127551980736,25.97162800365075
42.61686165791019,55.61632551222293,38.23246257079366
47.69935563256406,56.17398260307252,89.26484734733499
36.581890880256516,55.15187790173061,32.52699504648768
27.905881697052777,58.34070573833026,41.537913263650225
29.032423742954418,41.53791086274171,68.78123630372187
63.493376500108106,67.65619551295572,21.92041020041625
55.9047742856022,69.52272244167295,87.40791013551132
48.42941127905516,57.47856708911037,22.1110971864273
82.61017492063542,63.27126640576897,46.2008721499506
59.93823981268842,40.84490150607721,59.331256991892936
72.41498896431276,52.10575635684236,50.68498665373953
73.94626798945436,55.01175987413085,58.767012705343554
48.98335336284176,62.97628352337766,24.268177332650072
67.0674666961687,57.36863060889073,94.22975584469505
58.9304383700958,56.504956384312166,26.636392486132088
64.69977240632308,60.636934993833734,12.196269830488262
61.30242114570635,49.23624052068458,87.46446959380035
60.21565163022342,48.83248703259159,49.09901693828621
38.43162220458527,53.890382486166054,40.41826257176759
45.70018376032917,67.35190669532734,41.550086208847304
27.970078726371653,47.2149719604877,16.500585106619774
57.08061066439728,57.48547100248078,91.70100541201244
51.600297296063545,43.85884873622158,25.989005018892932
52.137336410663195,54.76212709993593,135.76809376675317
78.67971161215958,48.21078399062577,76.44454873853665
96.49106137738697,59.89489649104874,104.98130055864044
44.50005515354334,60.62588969087615,96.05722226417029
34.701356207408764,59.395508974546175,112.81001984065088
47.69047472041365,55.64409071076979,31.434007918790744
56.64979522920514,54.95612961039177,54.68519043118747
43.03993904587189,47.01320245674897,65.30997288736157
61.579123464079004,54.07435410642432,90.67124156384563
11.584403709685553,54.120113799558574,72.63127794584977
62.214742046316246,60.80983476306697,31.643528407435355
59.8743577417449,63.21082738709957,108.58099390822798
62.28418795067694,42.30996272128833,10.92823405315654
42.23123534545119,68.5781360076731,96.15262878634258
59.92835890225906,42.52850816839705,52.321799473561946
36.34989956703724,60.43113566320053,92.6226510126905
51.849589104799044,56.285297146395564,120.68487431574172
31.20545596823657,40.184197023016075,22.583481398203453
60.780851158910494,67.69219521508239,49.81615334764429
24.695877729662765,53.801563912349984,59.73045072633133
46.63423833618039,41.95193485375222,53.151128161094874
73.45361489407631,58.77443676070065,63.30771569986028
68.26384060695348,57.589394309012654,29.348869153209655
30.86524477262194,42.09306905610573,28.84323430681316
62.8476944677371,42.82049391159471,18.008513867879596
40.771721516303785,45.53998403531181,51.441730217490615
59.05830321910602,49.348945453056125,45.55041367251058
33.189106710332105,44.37189470618327,69.59134126876553
53.525558277430726,66.74332741722674,23.662071869530777
49.43662812541115,42.522859803343785,22.81629937784649
50.91572227442504,60.10352089208065,34.30025191739128
23.82321720554447,54.185466681608375,99.28986972770613
48.072719441949566,56.479255529669544,81.03860063321756
28.38791196293873,48.010201554856934,78.89578915313257
80.74245960917273,56.8606495601656,157.16236822875234
27.25436166184371,67.31026401876586,84.00454121858556
60.52654360721064,64.61655555235944,30.000756334404343
82.20436926260727,42.35658522908092,38.15537076682805
71.73240007781864,56.11633556293268,74.11347025588475
44.2421532353198,61.37321974154186,33.40563641391837
39.367245508638575,61.314599353974145,48.57154024213747
47.22018600711722,43.52039126545985,77.60763107593307
49.65210589579765,52.908964939866735,14.895656457185066
52.859179514935626,66.7868560568392,75.13798249719075
76.10114920515625,52.443858575215756,24.39586249320655
53.768068751450436,41.954481647789834,115.80100146557662
79.75487748028971,61.24340996637699,26.38032462907254
82.49155408099301,42.48991629830893,73.61611251616672
36.67841706938307,55.7638007625743,58.70952147559116
53.05813474935703,49.49973124404188,45.560831675774196
29.230569950977753,47.9317116157859,51.369178712813266
54.69521048779894,66.95251292304957,57.163671272925
29.965209924355264,41.17210330777776,64.17227932431167
53.81492346273269,42.206544856239496,53.04525556896668
47.37621997564869,40.418976585699774,36.17245367813983
55.70169443550768,65.69846968874346,22.560187778636514
31.3502307183817,57.90302349107325,92.66686711699585
63.82988626329022,42.797694645274696,104.56370078298417
51.12715610454689,56.624945102301126,120.28443143048898
84.12125330324174,43.705163872924004,115.6563832165496
60.98237608994711,54.24405450635123,17.18203988375481
34.20140941893603,41.72810727848445,28.879345778515123
52.733959245161316,58.02607040947678,29.49271055332583
65.32136095022416,63.86004405996455,144.13285504950625
28.719105269520316,46.55456133075023,38.39843867296514
46.80012027353165,46.805814448818175,35.80812763610048
40.9584152146834,61.982809818657685,47.40143393003363
13.60442423411294,48.562592022355005,92.88297821173741
39.085820546267236,50.59971835214622,26.12517817114558
55.461215913139,61.85962132486218,33.969222271902474
72.95723154314342,63.59784840269866,23.09465989765993
53.61813368122232,48.91235716148324,48.16335134678482
72.05934450724726,45.80990055135637,18.503212944917138
76.72036206232855,61.045862924216024,36.9035234846294
21.82725703146767,46.16722257302065,42.89329514543202
46.40844112821684,59.16830704929232,81.77249731333056
72.10209701914366,54.60361719830063,9.904258784941387
56.71496079180918,60.66407168536061,130.57456553527658
49.38400357271246,56.31021767181095,51.58311285104625
50.72047021869855,60.51631002942613,39.7319294465073
44.33572502840249,57.94544509695159,52.069792984298516
55.94984347952271,64.62392031034393,74.93858894058006
68.45050170195589,41.933181109869544,24.395874069977495
47.4168569835018,41.99310356484938,64.55541864938607
40.12739843478555,63.041947881786854,55.21851585014375
85.85988399137774,62.265441706569646,52.209425249820285
50.25455207348986,64.76922022937649,29.607634243915104
46.732959901995706,50.010807401073315,92.65285006990453
46.44951905127103,63.04897279862034,79.49603573231242
28.149486061042516,60.65685024774551,50.620142296710036
66.56161528987117,51.23178365990313,53.71905472987669
79.05143043756908,47.375645080557746,116.00418279493834
37.367192911367546,56.516119620845885,54.835645053228404
38.91381042251302,67.64843435586656,48.771335711118
30.203504201307567,44.60831325623397,34.01565498783712
58.785860949412815,57.53198872498464,81.82660442605835
40.87422021754584,42.08987110545253,56.92450205005162
43.55724324601929,62.240747619079215,109.42682539792196
68.08392080613427,43.47450747428915,36.48243670526372
31.1289067148297,50.01931084168187,81.80381897894631
63.09707587472398,68.87193701249106,39.638515239866706
32.614285327882754,64.35796370079488,73.14221418816858
66.02363640341758,41.0813861222582,24.728977854141448
51.835089499237895,57.46380165023298,61.87696990854854
40.21549836268095,52.914592803381794,53.26461127087406
44.997091485041786,67.49009533581678,36.45436286919474
46.53313853042956,52.91593239829541,112.91266498167161
70.76663893235349,68.21540612800234,115.87944173389002
77.34343297209216,63.63006954045251,37.56193545493375
28.183024817081435,51.20157838864516,73.02998267829085
45.087108257711805,47.255848133657445,43.31214014808527
54.96120142351637,52.41436950487294,102.50271339739628
66.0452627669073,49.3196121757585,76.08091126261473
65.8480282098378,62.223379830717434,61.74822031295722
60.56624880027682,52.63289358393587,50.09655266618145
79.46801433432759,54.84430491534563,38.594344545075
52.791068124675796,53.03902286818039,78.61582172458277
54.46306564355049,62.84038072647819,71.54878269749916
45.44002929419776,50.55987527522205,124.27114718598591
54.560892446715926,56.091377431700735,75.87270073161685
31.353110116518128,43.018484022515715,76.01285895443583
24.416679493809852,55.084834553892904,24.059788041448925
44.81298631789354,68.2248845005605,82.75158745685354
74.49136899821474,65.64467591775639,57.94368503165434
65.92395827916727,57.42775528533359,89.0894298212688
51.85620750629366,53.76785881187722,40.653752273617734
40.74779517084775,50.78173308822761,56.970611111170385
41.29981075319647,51.18691461483967,66.66650947643953
62.81465256660726,43.16572742784442,125.80407021057881
32.47759381350449,40.99867070558194,109.77126562846608
62.544596442085805,67.40984267111338,159.78075035537978
62.61324458904415,68.79581962077367,51.75499146352338
84.09415913831809,51.51419343474302,10.048988585166082
63.13527244806521,48.57849853090621,52.00997767172615
29.44974171816878,62.49161374539281,54.22093491585361
48.06792525009069,59.17617238603654,36.31340375002708
48.696198234662496,52.12926186612721,95.42366777503852
53.088898440018696,53.64963811128614,91.8765753465273
53.646516910717956,56.91178993803464,100.62620139463489
56.54036616189227,48.89382740920723,25.181926371431103
38.786095581962314,57.641107541392415,48.23925109814175
52.627665737174325,61.633384435640664,119.83626547482089
58.96107805825551,56.189163874193376,65.80912215170667
49.270986955390676,54.78839378386558,74.1208240815824
34.04358134581041,59.877399469616755,40.95743436686992
54.87830196166674,59.12563283387412,53.570972505302485
65.54666594411373,60.774163490644376,55.011457140734066
60.67552229200549,43.368060202758265,22.66352773340508
48.84815225566885,49.16730306284004,46.940717483347065
48.939766545042254,56.6495157392352,93.12561311431578
26.84044174125135,68.3745494030545,91.2547884303778
57.76830267320227,68.77855954600449,41.76020956659664
67.24047542714789,54.07020300526591,17.664401192843705
52.84889692739331,55.67249800238395,9.26361361734097
50.72424852195485,54.437454583842424,41.41727088780986
54.34604072073807,57.97914321196582,81.23847564378696
68.67346849525704,41.448660229318435,60.64419025866119
67.38731655006355,63.980573788029645,99.53044698245678
41.29131957344828,59.41910692166956,38.17524061144639
60.31387843729681,49.765420704608005,128.97918775492977
48.49662624282098,68.26651087995502,97.99872145226774
13.085143446853643,55.75343339647213,61.87525030511756
80.52848495361587,64.79378284257507,13.177532573920532
41.3582749537085,47.72852514540655,72.73178758024231
56.100848860687634,51.73574725661341,32.56286766735399
66.93206339153912,69.10875913468846,41.1633742015922
52.513809798266934,60.45986678624932,76.8271258257779
37.48199714055902,42.769905780503635,100.40041876507523
40.69589966517914,66.41102758129198,40.01872795072936
42.072499534777094,57.56858704896892,51.77593324806895
62.065340042056405,42.34752908109074,87.82707942877282
37.10773003523209,63.50552262837569,32.68049214194554
55.99819111118386,66.4683617661991,31.194870653339464
22.7764577312896,61.82925037374971,75.7656762868586
57.389405915837365,59.769132488101675,14.205556004827395
69.02634587089244,41.632421003111546,75.2570888665052
52.7948397781589,59.826328849313626,29.25976584390583
43.952042126667784,62.83273317432471,63.25176714150969
72.95539510514402,52.50842106288515,89.83359099424592
33.73408198025128,50.52029215014157,31.094702269856928
11.078728422866078,49.16088990841577,105.77532380221994
44.13057407197086,48.83894444832235,36.491277712636006
44.73597100365016,48.19861148210509,63.15080636977001
51.5155036229534,67.70419955158481,51.299335526986944
38.432782620794434,61.6403657681067,46.36628178435877
75.37486252749028,63.54845590236904,83.17447193770747
65.77988054866121,47.659492003815416,15.600641653500954
16.102644165638935,68.77510014918118,97.02899610862545
63.88985643484196,46.45162621536821,29.28834350440753
56.392629849818825,45.13438275028245,36.017155115501225
69.82210613076762,59.91447187714408,96.49293523606914
61.69750170228454,50.39618026498656,42.62496752557677
35.62261885530023,44.12712744502298,131.27344229171516
39.70725246081655,57.07104318083844,37.098623185263186
75.93306988628973,62.590102781407595,26.565766043800863
44.348540208571194,64.95014149000335,74.29956519391413
69.99027628569957,64.59280685648523,34.21801487295007
61.07484549512816,67.8047172651973,72.2795645904521
45.32186459522165,64.3192017882169,41.82730333189524
69.92133322452221,66.96168512316781,51.2321150162152
46.3139591078934,45.52431820274199,19.57792109627053
42.90280955082257,58.0640971110018,43.31973766894742
52.92157958653156,55.324295430323765,41.89878784452533
47.89885012526316,52.99337778045252,19.445571491129417
59.17973264077516,63.81016179333298,43.41560729519468
29.726056874542508,69.92540151909428,44.50053655184544
64.18277730048874,40.005468285371066,32.94289164853194
49.31826714769421,55.90562311342002,103.80340517792648
53.583174100522534,69.28584964509787,49.912531492844245
68.32849309137839,55.59665539669974,48.87182784905057
38.66324505238332,57.17785418468527,113.52486326878409
54.618813181514,48.34804889778263,74.67793310833497
42.81174128141921,44.881957756209424,81.02619713929815
29.581864593616867,59.356237137932865,41.42485122839355
34.86295300157986,59.56193600557157,1.0904922974319682
34.91122681601009,64.18850052478523,71.97820195381738
28.865058297586224,48.01102511370435,100.44722865359795
71.72608456845148,41.49349746369315,84.18799786571677
43.6989571085455,43.236849684594375,132.2670540062292
45.236364428749994,62.05512973482511,36.84371889417675
83.71901746215997,48.49928711651843,38.78410034799531
35.676516725854505,45.3136396532813,33.98140472886543
63.01576637258239,52.14501668478684,95.59955869887875
61.111724766601235,66.27844071575005,70.59699468423636
54.332760870025,52.60726196811033,73.94610462967209
37.74662378969849,46.57771572146181,216.91372538221333
3.7001549644469023,56.44236417074124,79.01360009558603
52.9739414072882,63.06828437840015,85.0628117181244
61.60947046777267,54.85984937625544,60.73631176103192
23.32812238287125,65.56524515511195,103.6908503586943
51.02519933256451,62.33974995630954,56.98507918240941
55.90232656015315,50.25422673056929,75.21328582345947
56.10095933174682,66.42995572856655,64.74859757488507
51.37244410955311,54.488888567364405,59.774123578167
43.23521808521393,45.03574361697085,62.695343325163634
47.52820733270664,61.66353395155203,79.29350130734056
68.16579880494426,40.655460218134266,37.591328379312685
45.45025247433047,68.46131941779177,68.26795235923571
43.7888994111434,51.91809022323224,27.506962151722547
47.77431877207671,41.691938698154694,62.60718963871753
38.721412372999524,57.27568263763436,27.34893045199639
34.83860601012765,57.22690093736381,117.65425967610291
69.24151152142959,44.78433740644232,30.877863047576348
56.26666775349845,59.50637572092421,38.75018637810526
52.26958658843187,50.64672333851991,39.45201729615824
49.602322401596794,60.98183991787404,48.7967343382406
60.09743423223463,64.16252467144504,18.62357008337446
41.40294509960069,68.98099394828421,75.91715324329557
42.1688513465479,42.181494192717864,69.73535914151608
61.48209093394905,60.28878776746517,47.28159718369193
31.774133359175952,61.77651653804994,78.59336701633784
51.05793649192236,51.26155396455403,18.551610862803408
1.6364140874915876,40.03417037424852,98.39420692008886
47.91810395537766,49.24749833531855,21.479754708810084
47.45895776001132,60.01370550098511,56.35599506433296
52.24580616888877,53.62618432879512,65.85075510108223
39.382007069903594,47.12181059823545,63.95320156367846
31.006125503510994,60.91625640416226,65.2084437997635
39.51365118175328,50.926793740830746,104.23755602940817
81.0695835409287,68.8247383342992,55.27448132671069
47.15869253963873,69.53271280674977,91.26467048415024
36.86352712416041,68.33406260810446,53.50934553351646
63.277548917054645,41.82298471277223,60.31385172603589
46.52473022951005,55.817946405439244,86.62971415264822
40.63702656798499,59.133529992499014,32.74829123591297
71.16659080578471,42.58953931459708,38.38380319089501
62.061317917116256,44.0231408294981,42.671968037077676
68.03257702025363,65.94711841523943,72.16089061137703
53.200444522197564,62.466642228141694,68.11799286220429
24.133477052653635,42.83071854988117,25.518880826853408
33.591751696007094,54.81767875869302,39.467067320848805
70.54180051920804,69.51201819193011,80.57770453247088
25.189219861465876,49.46479567476697,15.694203043860846
39.499307936402225,64.58539726096106,218.6621596904226
21.207622471810758,63.51862480934869,17.528082885311385
62.373152114472795,51.64632051783267,30.25829773646532
49.184369832581574,56.93363834158049,67.08062109764431
78.27254717259692,54.66246505724169,43.56933624349189
40.68753783718489,42.37247447859523,54.15838415677064
54.743310857185406,63.61337271387645,73.47474765673644
36.45404032938812,58.225595006530746,50.56003901916996
40.78252045189721,46.131961831721625,23.025332000019382
37.3746372709208,68.1756383268509,78.20527202347415
64.20689744831584,40.66603631991107,34.92605283693167
43.022576904146874,61.7400142224714,132.99134914810938
48.00815346681113,62.50426777541246,96.50993038664645
52.55283743088009,63.47559072157766,23.983142097376998
50.36961735350624,57.04516478233154,20.941147839061387
71.89117845249972,56.21328180207265,111.73492460604587
64.72070962215308,48.382452990216066,36.11034766248161
38.34197120375978,62.3350133990742,73.59952069262393
71.31248502845501,60.25782071372129,48.442072290653826
62.94534686625413,51.675212095774704,70.91784459604372
56.007828398207394,45.475837532636824,17.02253547396471
58.65281183592902,69.93108337587454,82.51964778243786
58.242689931585744,52.75121723121005,84.56862212097504
42.07412201278523,55.8111110275723,12.4449890861189
52.64472070088867,55.470011883933665,59.967034691410966
75.5126673499644,64.9915997286296,41.72528892228585
40.86460865926482,56.68053703311561,57.26727136616216
16.31448705586348,44.49574161394957,22.965276547621272
14.087929153520932,64.16654077772279,62.83298209605795
32.92254657666072,69.52472430805668,12.159384410820024
44.062348776990085,52.4157199055506,112.33550097207647
52.18424862234853,43.26054044579385,65.02242281115397
46.50434495599804,48.68858236547118,161.944332828305
51.35078932194806,57.215578636416126,49.146028539696445
23.745096216032366,69.94117575757963,41.33156526730326
61.4065207544035,60.727524886235905,60.560529934619794
57.06591047746692,50.2697716898022,46.78435753401131
52.2033121515,47.7165745610852,66.99557183097056
51.41872363593179,64.60077793628753,77.96905333607867
46.91065121735979,58.561774438729664,155.96410723591214
36.44055706708675,64.2628600265734,93.59697478016777
54.91044505503005,68.76318853064922,36.87478705010145
41.67348172313323,66.48028549165548,43.741605306948
35.66382623865682,64.80349348796034,31.692505952905865
50.13587509836808,56.32018215950895,55.63138659061914
56.08180855338264,69.367868108076,52.98401957959756
55.71489087629539,60.45249455311466,59.47016585462764
64.4690800219087,63.85827892009122,62.71287361146091
62.343803796711214,41.83171041341498,47.81708176710279
38.0217746327279,51.4688538162974,64.40865278983591
64.58107506236598,66.67211797016859,101.91258389699497
74.27012005449393,47.61439144251781,13.550486789181956
53.12550035544675,46.96788387514746,117.61681977139204
36.93342801971496,49.555917375916025,19.62020071163127
54.24542605045975,54.911481668321436,24.930980423059896
31.26005012287628,54.1287486771377,52.84767914135854
45.44507906318546,66.38208623387206,26.91851129556792
61.87216244262755,51.48484537262904,126.01649891569278
68.97115922035124,53.96852784897223,23.783274916759012
33.38000481755152,59.06078359281098,48.66861080488135
63.0621939922816,57.897871148313214,71.39790053232262
48.95024755895115,55.721768979589015,61.37462980423298
61.661627887337595,46.51421020312245,14.733544559428072
57.48334867779581,52.3069439050804,27.502941448233642
72.6188995293449,56.28165787763331,14.898908127900842
47.57662474517791,46.48685153759001,28.26757204932776
63.48613901587392,40.48605347587974,61.07452310954328
83.52688237655059,40.7653728461447,165.4680683830773
57.23765509980623,55.36554628461434,72.06872565563822
59.51486246257572,62.202907316867076,41.72108453670155
64.58865289251699,69.61537424387757,31.62438460991612
10.68679793053132,48.561025656190125,33.92871498653806
49.10289636110607,44.04003583238146,113.12708086620789
25.31728987073318,41.45795423530644,80.94988827608118
50.01037218896856,61.33958572053315,80.38693196461307
31.921974924684562,69.73829352775626,45.630076624169874
21.005874256004347,59.19125930567188,51.79889358692603
59.67394217459156,64.02608994802245,82.46417065517923
21.58037503423898,40.135950930695046,65.53982681466353
30.183936296604013,68.47066856600756,48.662525695021166
67.47061658533474,40.60784518955987,19.215942575983057
44.29051961154023,55.54798422150488,76.94493462383052
75.28189160924894,50.2165256003966,107.47569035276723
74.17935537291945,55.15621756322562,42.979580622849255
36.92177893926296,46.98799254595092,24.731334160019998
43.506245981333535,48.95787939896701,25.840872751817244
51.842104889293466,55.72748716348593,20.49380170242877
51.629652129167596,58.50702324663375,45.8489502625074
44.05152270773966,56.253518704127885,81.68101186740587
58.46277424408036,64.43765737179594,12.07970645512566
15.812819462720633,41.48348023620436,63.93261957393291
48.85394408201657,54.886015798287275,68.54277582711703
57.279845554245384,51.729805977453935,40.07508038394691
40.72519525210347,69.82120860560794,20.796912490658922
58.213253722109975,50.25237652890097,51.04896262389585
56.97611452885817,45.06040083860039,40.908265421610395
50.17548464357901,43.62289663084101,101.1343714754802
59.04296190968928,61.79921545493028,58.39455749045676
40.15651484260389,50.83886088994562,27.643137803854202
54.54386645587368,67.00625993991645,57.021997463747894
